path,transcript
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25687939.wav,"მრავალწლოვანი, იშვიათად ორწლოვანი ბალახებია."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25687943.wav,კრიტიკოსები გამოყოფენ ამ შენობას თავისი ორიგინალური ფასადით და უამრავი არქიტექტურული დეტალით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25687944.wav,წარმოადგენს სასოფლო-სამეურნეო ცენტრს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25687946.wav,"ხშირად ჰყავთ გალიებში, შეუძლია სიტყვებისა და ფრაზების წარმოთქმა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25687949.wav,ბლეკი დაიბადა საფრანგეთის ქალაქ ბორდოში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688223.wav,"თავდაპირველად, ეს ნომერი განსაზღვრავდა ქიმიური ელემენტის ადგილს მენდელეევის ელემენტთა პერიოდულობის ცხრილში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688224.wav,მათ ძლიერი ტუტე რეაქცია აქვთ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688225.wav,აქ გამაგრებული იყო გენერალი ჩარლზ კორნუოლისი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688227.wav,"იგი მთლიანი ნაცრისფერი ქვისგანაა გათლილი, რვაწახნაგაა და გარედან შემკულია თაღნარით."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688228.wav,მიეკუთვნებოდა შტაუფენების დინასტიას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688451.wav,ძეგლი ნაგები ყოფილა მსხვილი რიყის ქვითა და დუღაბით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688452.wav,დაამთავრა ივანე ჯავახიშვილის სახელობის თბილისის სახელმწიფო უნივერსიტეტის საერთაშორისო ბიზნესის ფაკულტეტი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688453.wav,"მოჰყავთ ბამბა, ხორბალი, შაქრის ჭარხალი, ბრინჯი, მისდევენ მეცხვარეობას და მეცხენეობას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688455.wav,ჯიში თანდათან ქრება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688456.wav,"ამ ნაწარმოებსაც ხმამაღლა უკითხავდა ოჯახს და თავის საუკეთესო, გამორჩეულ ნაშრომად თვლიდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688686.wav,ციხე მრგვალი ფორმისაა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688693.wav,გვაქვს სამი ასეული.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688695.wav,ზოგიერთი მეცნიერი მათ ევრაზიულ ველზე დასავლეთით მაცხოვრებელ ხალხებთან აიგივებს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25688700.wav,"დაიბადა სილეზიელი გერმანელი პედაგოგისა და პუბლიცისტის ოჯახში, რამაც განსაზღვრა მისი მომავალი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740675.wav,ერთი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740676.wav,ხუთი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740677.wav,ექვსი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740678.wav,რვა
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740679.wav,ნული
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740796.wav,შვიდი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740798.wav,ცხრა
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740800.wav,სამი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740802.wav,"არღუთაშვილები სამეფო აზნაურები იყვნენ, ისტორიულ საბუთებში მათ შესახებ ცნობები მწირად მოგვეპოვება."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740891.wav,"მართალია ქორწინება კატასტროფულად უიღბლო იყო, მაგრამ იგი მაინც ახერხებდა ბრწყინვალედ ეცხოვრა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740893.wav,ანა სოფიას ძალიან თავშეკავებული და მარტივი ხასიათი ჰქონდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740896.wav,"ისტორიულად, ბალკანეთის ნახევარკუნძულზე რეგიონის აღმნიშვნელი საზღვრები იცვლებოდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740897.wav,უკვე სტუდენტობისას დიმიტრი არაყიშვილის დავალებით დაიწყო ხალხური მუსიკის ნიმუშების შეგროვება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25740898.wav,რადგან ეს წელი აღმოჩნდა ისტორიული: ამ წელს პარლამენტის ზედა პალატაში აირჩიეს ხუთი სენატორი ქალი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25741045.wav,"ქაშმირს ჩრდილოეთიდან ავღანეთი, აღმოსავლეთიდან ჩინეთი, სამხრეთიდან ინდოეთი და დასავლეთიდან პაკისტანი ესაზღვრება."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_25741047.wav,ირიცხებოდა პარტიის საბრძოლო რაზმის წევრად და მონაწილეობდა რუსეთის ტერიტორიაზე განხორციელებულ ტერორისტული აქტების დაგეგმვაში.
